 33.990   7.7886   7.9036
 34.002   1.9639  16.9951
 34.012  -0.9005  16.3915
 34.023   2.4812  12.7032
 34.033   1.1783  14.4372
 34.042  18.2788  13.8720
 34.053   2.3280  13.4888
 34.063  19.4763  20.9708
 34.074   4.1673  21.6414
 34.083  10.6914  20.2331
 34.093  -4.7038  22.4844
 34.104   4.7230  20.0319
 34.114  -2.5483  18.7961
 34.124  -5.7480  20.2140
 34.134  -0.6706  18.9781
 34.144   0.9484  25.2052
 34.155   1.2358  27.5810
 34.164   0.9197  25.1956
 34.175   4.1482  24.4388
 34.185  -8.8712  17.5699
 34.195   7.9036  25.5692
 34.205 -12.6936  20.6642
 34.215  -4.0332  19.0165
 34.226  -7.3000  18.4608
 34.236   1.6574  21.8426
 34.245 -14.2073  23.1934
 34.256  -6.0929  27.4757
 34.266 -11.1225  21.6606
 34.276  -4.1769  16.8801
 34.286  -8.7179  16.8418
 34.296  -3.1518  19.4763
 34.307 -23.8065  20.1373
 34.317 -24.8699  27.1404
 34.326 -13.1630  23.7299
 34.337 -10.2411  13.5846
 34.347 -13.2971  20.0032
 34.358 -23.2029  24.9274
 34.367  -4.0428  10.9883
 34.377  -4.0715  11.6494
 34.388 -14.8874  15.6634
 34.398 -25.1669  17.6465
 34.408 -16.1712  11.0171
 34.418  -9.3406  11.0363
 34.428 -15.4910  11.8314
 34.439 -24.4867  10.4998
 34.448   6.0738  16.1329
 34.459  -3.3147  10.9021
 34.469 -19.4380   7.1851
 34.479 -12.3008   5.8343
 34.489   2.8453   3.3530
 34.499  -9.5418  -7.9419
 34.509  -9.8483   8.2293
 34.520   0.4503   9.8004
 34.529   2.4429  17.6657
 34.540  -5.7959  16.9184
 34.550  -1.6382   7.7694
 34.560   0.5556   3.8033
 34.570   2.6249  -3.1518
 34.580   2.5291  15.8263
 34.591   3.8608  13.2301
 34.601   3.2381  19.9074
 34.610  10.5860  12.0613
 34.621   5.2307   9.1202
 34.631  -0.1533  19.6679
 34.642  -4.5026  21.3444
 34.651   2.6058  15.8359
 34.661   2.7399  24.4292
 34.672  19.3230  24.6304
 34.682  17.5028  17.7519
 34.692   8.1910  25.3393
 34.702  -0.2874  26.1057
 34.712  -2.2226  18.6620
 34.723  -8.6987  25.1764
 34.732   5.3840  24.6591
 34.743   8.2676  27.9068
 34.753  -2.7591  26.4219
 34.763   1.6574  19.6871
 34.773  -4.1194  22.8581
 34.783  -4.3781  30.9532
 34.793   2.6249  41.6829
 34.804  -9.6088  40.4663
 34.813  -3.4584  37.2665
 34.824   0.5077  23.4904
 34.834  -6.0067  22.0054
 34.844  -2.3088  26.7859
 34.854 -15.4143  22.9826
 34.864  -9.9537  25.1860
 34.875  -6.6103  22.4270
 34.885  -9.0819  33.8847
 34.894 -34.8523  32.7351
 34.905 -17.4070  28.2804
 34.915 -14.2264  23.2413
 34.926 -11.9847  27.1595
 34.935 -24.7549  21.6318
 34.945  -2.4621  25.3680
 34.956   5.4990  18.5854
 34.966   6.5624  18.7674
 34.976 -26.1057  11.6590
 34.986 -36.5767  -0.2491
 34.999 -34.6128  13.4504
 35.008  -0.9963  21.4115
 35.019  -2.8261  22.8485
 35.029   5.1253  28.3570
 35.039  -3.1710  16.7172
 35.049  -7.5395   5.6618
 35.059  -6.3229   9.5992
 35.069  -7.7886   6.6582
 35.080  -4.7230   6.0259
 35.089  -8.0089   6.4187
 35.100  10.5381  12.0901
 35.110  -2.1843  14.3318
 35.120  -1.5328  13.3355
 35.130  -5.8917  24.4292
 35.140  16.3628  17.8094
 35.151  -4.0428  -4.5601
 35.161   5.0966   3.7075
 35.170   4.8475  30.4263
 35.181   6.7252  28.2900
 35.191   4.6751  22.2737
 35.202  -2.8070  16.1137
 35.211  10.8734  21.3636
 35.221   0.4886  40.6674
 35.232  23.7299  18.3267
 35.242  -5.2307  12.8469
 35.252   5.0679  21.2774
 35.262   9.6280  28.2612
 35.272  -6.7252  24.4867
 35.283   0.1245  22.6952
 35.292  -1.8873  28.4337
 35.302   5.0200  30.8383
 35.313  -9.2160  24.5250
 35.323  -2.8453  23.3754
 35.333   7.8844  29.3150
 35.343   1.5616  34.8140
 35.353  -9.2160  30.0335
 35.364 -14.0444  39.3454
 35.373   1.6382  38.5407
 35.384 -11.0937  32.7830
 35.394  -0.1629  27.8972
 35.404  -8.0568  26.9392
 35.414 -23.6436  43.8959
 35.424 -22.3407  37.4868
 35.435  -7.3671  22.2737
 35.445  -3.2572  28.2804
 35.454 -14.5042  30.3593
 35.465 -31.0299  36.7396
 35.475 -17.0046  26.8434
 35.486  -7.7120  16.7364
 35.495 -40.1501  32.8022
 35.505 -17.8573  26.1824
 35.516  11.2662  20.9133
 35.526  -2.2609  24.7070
 35.535 -10.3944  25.1860
 35.546 -15.8933  13.9869
 35.556  -5.7001   9.6471
 35.567 -14.8779  15.2515
 35.576 -10.2603   9.8004
 35.586  -1.8681  17.0621
 35.597   1.9639  23.6053
 35.607   1.4179  25.3585
 35.617   3.8704  11.1512
 35.627   8.6029  -1.6286
 35.637  -0.9772  12.0326
 35.648  11.4674  24.6016
 35.657   2.0214  22.1300
 35.668   7.1276  13.9199
 35.678  -2.2130  23.0880
 35.688  13.7378  18.8823
 35.698  -3.6692  23.1071
 35.708   3.0752  23.6341
 35.719  -8.2868  15.0024
 35.729   9.8866  19.1985
 35.738   6.3133  19.9074
 35.749  14.4276  15.3664
 35.759  -5.8917  19.8978
 35.769   2.6441  27.6098
 35.779  11.1800  24.3238
 35.789  -5.4415  26.9488
 35.800   8.7658  31.2502
 35.810  -2.3184  27.6673
 35.819   0.5844  27.7439
 35.830  -4.4068  24.0460
 35.840  -3.4105  26.4889
 35.851  -4.8379  39.6615
 35.860   1.6957  41.2710
 35.870  -3.7937  34.6320
 35.881 -11.8697  29.0564
 35.891  -1.7436  29.6887
 35.901  -3.1423  50.3146
 35.911 -23.4520  29.4587
 35.921  -8.5454  27.1212
 35.932  -0.7281  25.8758
 35.941  -0.1341  18.1830
 35.952  -7.2713  29.8419
 35.962 -53.8975  42.6601
 35.972 -45.1317  44.2887
 35.982   6.5624  24.6783
 35.992   4.9721  32.3136
 36.004 -17.1675  25.9812
 36.014 -35.8199  14.9641
 36.025 -42.1907  22.4844
 36.035  16.0179  25.9045
 36.045   6.5911  34.5937
 36.055  -1.2550  30.9820
 36.065  -1.2742  17.7998
 36.076  -0.3928   2.9219
 36.085 -51.0906 -15.5293
 36.095 -18.7482   6.4953
 36.106  21.1049  24.2184
 36.116   2.5196  -6.7827
 36.126 -25.7704   9.3310
 36.136  14.1977  32.4573
 36.146  13.7378  24.6208
 36.157   0.0096  11.4290
 36.166  -0.4024  19.0165
 36.177   2.4046   8.2963
 36.187   2.2896  29.4300
 36.197   1.1400  22.7910
 36.207   1.0251  -3.8512
 36.217  -6.7635  21.8809
 36.228  -1.5041  30.2156
 36.238  -5.3265  15.7113
 36.247   3.1423  20.9804
 36.258   9.8962  15.3952
 36.268  16.6885  25.2818
 36.279   0.8047  26.7476
 36.288   6.1408  31.5951
 36.298   2.3375  27.9547
 36.309   5.2690  25.3106
 36.319 -12.7990  29.0372
 36.328   3.9949  35.9253
 36.339   8.1431  41.8266
 36.349  -3.5350  40.4279
 36.360 -11.7643  27.0733
 36.369  -8.3442  20.7696
 36.379  -8.1526  42.8708
 36.390  -9.2065  45.8119
 36.400 -19.2176  53.5622
 36.410   0.6706  47.9866
 36.420 -20.4918  38.4449
 36.430   5.9396  29.3150
 36.441 -14.8779  25.4734
 36.450 -25.7129  50.2475
 36.461 -25.8950  53.8879
 36.471 -20.9325  28.4912
 36.481 -11.8889  39.4124
 36.491 -38.2628  36.0690
 36.501  -6.0833  26.8625
 36.512  -2.5387  29.8994
 36.522 -13.6325  33.1375
 36.531 -22.4844  28.7977
 36.542   6.0259   4.2152
 36.552 -13.6133  22.6473
 36.562 -32.8213  23.3371
 36.572  24.2280  33.2141
 36.582  -2.1555  33.3578
 36.593 -14.5042  16.6885
 36.603 -17.1004   8.6029
 36.612   2.3950  14.5234
 36.623  -8.3538  26.0003
 36.633   0.0096  13.7283
 36.644  -1.6861  22.3503
 36.653   8.7945  18.1063
 36.663  -8.8903  19.6200
 36.674  -1.1879  14.6000
 36.684 -16.6406  61.7340
 36.694 -12.6074  34.5745
 36.704   6.5911  29.4204
 36.714  27.3128  14.8395
 36.725   8.4975  26.6422
 36.734 -10.9883  35.8966
 36.745  -4.5314  37.5060
 36.755   2.8453  30.0814
 36.765   5.8055  29.6695
 36.775  -2.6537  51.6654
 36.785  -1.9256  52.8629
 36.795  10.6530  37.8126
 36.806 -13.2013  35.4942
 36.815  -2.0693  37.0557
 36.826   0.1150  38.5981
 36.836 -11.6398  35.9061
 36.846  -6.4187  29.8324
 36.856 -10.4327  24.1610
 36.866  -7.4725  45.0743
 36.877 -40.0351  63.3531
 36.887 -16.5161  44.2504
 36.896  -6.8210  27.2074
 36.907 -11.9751  22.2162
 36.917  -5.7097  27.2745
 36.928 -13.4600  28.5391
 36.937 -22.5132  28.1367
 36.947  -6.7252  28.2421
 36.958  -9.4268  28.7211
 36.968 -12.6649  18.6333
 36.978 -30.8287  19.3901
 36.988 -24.0173  21.4019
 37.000 -13.2205  23.4233
 37.010  -4.6559  23.2604
 37.021 -16.5448  20.3481
 37.031 -14.2264  22.5994
 37.040   1.5041  22.2928
 37.051  -2.2130  16.3053
 37.061 -14.3510   7.2330
 37.071 -17.4070  11.2279
 37.081   5.5085  31.4706
 37.091  -0.6610  20.9325
 37.102 -10.9213   9.4939
 37.112  -4.9050  16.2287
 37.122   9.2735  18.4129
 37.132   3.8512  19.9266
 37.142  -1.6190  21.7947
 37.153   3.5542  30.8862
 37.162   7.6736  20.7025
 37.172  -9.1298  28.6636
 37.183  -7.4629  29.5258
 37.193   1.9927  26.4793
 37.203   5.3840  30.2635
 37.213  18.1063  28.4049
 37.223   4.4356  31.7292
 37.234   4.9146  34.4787
 37.244   1.6669  36.2893
 37.254   8.9478  34.7948
 37.264 -12.3966  24.8795
 37.274   2.3375  29.6120
 37.284  -4.8284  37.2761
 37.294  -0.1245  31.0299
 37.304 -11.8218  23.1742
 37.315   3.6404  34.9385
 37.325 -13.4600  37.6784
 37.335  -5.4606  54.5106
 37.345 -15.5868  35.5421
 37.355  -2.6441  32.8022
 37.366 -10.0208  27.0446
 37.375  -1.6861  23.9694
 37.386 -12.0805  28.9606
 37.396 -18.7865  26.0387
 37.406 -22.6473  38.2724
 37.416 -24.0077  30.3593
 37.426  -9.1969  26.2303
 37.437  -5.4127  18.0968
 37.447 -18.9973  32.5914
 37.456 -34.9098  25.6746
 37.467  -1.2646  22.5802
 37.477   2.8549  21.1911
 37.488 -17.7806  25.4255
 37.497 -12.6840  15.5580
 37.507 -20.0128   9.5705
 37.518 -19.1218  15.6059
 37.528  -9.0149  18.8153
 37.538  -3.2764  18.4512
 37.548 -11.4578  19.4092
 37.558  -5.9205  19.1027
 37.569   1.6957  19.2655
 37.578  -3.2285  11.4482
 37.588  -9.8196  10.7297
 37.599  -3.6883  15.2132
 37.609   5.6906  10.4327
 37.619   7.9036  20.4343
 37.629   1.2550  16.3149
 37.639  -0.4311  12.3583
 37.650   3.9662  14.7533
 37.659   8.9670  18.1830
 37.670   7.4150  18.1255
 37.680  -3.0656  23.6341
 37.690   2.8357  25.1956
 37.700   4.9146  17.1100
 37.710  -7.3096  26.5751
 37.721  -4.4547  28.3666
 37.731  10.1357  27.1499
 37.740   5.2116  27.2745
 37.751   5.2595  29.0181
 37.761   2.8165  29.8994
 37.772  -7.6162  27.5236
 37.781  -6.5911  27.4565
 37.791   3.8320  33.9422
 37.802  -3.8129  39.8435
 37.812  -1.3029  37.9084
 37.821  -8.4017  30.4072
 37.832  -1.2071  22.4270
 37.842 -11.7260  28.3858
 37.853  -8.0664  40.9069
 37.862 -11.6877  33.0513
 37.872 -12.5212  50.9660
 37.883 -13.2588  33.7985
 37.893 -10.9788  30.6083
 37.903  -4.4931  21.1049
 37.913  -4.7038  24.8028
 37.923 -14.8012  23.7299
 37.934  -5.2595  17.3878
 37.943 -22.2449  23.8927
 37.954 -23.7969  20.9229
 37.964 -22.2833  17.3112
 37.974 -14.2552  22.6760
 37.984 -17.4549  23.1838
 37.994  -6.3803  20.8654
 38.006  -5.9780  15.4239
 38.016 -10.5189  20.3193
 38.027 -20.9804  15.4622
 38.037 -11.6590   6.8306
 38.046 -13.1918  14.9258
 38.057  -1.2071  19.9361
 38.067  -6.4857  19.6871
 38.078 -14.4084   9.9633
 38.087  -3.4680  16.6693
 38.097  -1.0346  15.7975
 38.108  -5.5852   2.4717
 38.118 -14.9353 -11.3524
 38.128  -4.2152   8.0952
 38.138   1.9160  23.5478
 38.148  -1.4945  14.0348
 38.159  -1.6861  19.1889
 38.168  13.1343  23.7873
 38.179   3.2955  12.8565
 38.189   2.6633  16.8226
 38.199   1.9543  21.7085
 38.209   3.7937  18.3458
 38.219  10.0974  27.4661
 38.230  -2.7399  20.7888
 38.240  -6.4282  26.4985
 38.249 -11.0842  24.6879
 38.260  31.0203  13.9007
 38.270  17.4645  36.8737
 38.280   9.5418  23.7394
 38.290   1.8585  16.0754
 38.300  -4.2823  24.5154
 38.311   3.8608  30.6467
 38.321   3.7362  29.2576
 38.330  -6.3324  25.0806
 38.341   2.6058  25.6746
 38.351  -2.7495  29.6120
 38.362  -3.3147  26.2973
 38.371  -4.8571  34.6799
 38.381   0.0287  39.7861
 38.392 -11.7548  38.6269
 38.402  -5.6522  36.8929
 38.412  -7.6257  23.4616
 38.422   0.0383  18.7770
 38.432  -4.2344  18.8919
 38.443  -5.7959  10.1166
 38.452  -7.5970  24.4771
 38.463 -25.9237  25.5692
 38.473 -28.8552  28.6732
 38.483 -19.3901  24.2280
 38.493 -22.3312  26.5943
 38.503 -12.0230  24.0460
 38.513   1.2550  18.4991
 38.524  13.0672  15.1365
 38.533 -30.6658  25.8471
 38.544 -53.1503   8.2389
 38.554 -23.2413  25.1477
 38.564  15.3377  22.6856
 38.574 -10.1453  19.6392
 38.584 -13.3546  14.9928
 38.595  -6.6007  15.0407
 38.605  -1.8011  14.3031
 38.614 -12.5020   5.5852
 38.625  -7.7311   6.8689
 38.635  -8.0952   4.8667
 38.646 -12.6744   3.4392
 38.655  -5.6522  10.4231
 38.665  -5.0200  15.4527
 38.676   7.8173  21.1337
 38.686  -0.4982  11.0171
 38.695   3.8225   5.4702
 38.706   3.4105   4.0620
 38.716   6.6965  11.5440
 38.727  -0.3353   9.1298
 38.736   1.8681   7.4533
 38.746  -1.8202  19.7254
 38.757  -2.0693  16.0754
 38.767  -4.1673  20.9900
 38.777   2.7974  20.6355
 38.787  22.4557  15.4718
 38.797  12.5786  22.2354
 38.808   1.7627  16.5065
 38.817   3.3434  12.7702
 38.828   9.0053  20.8463
 38.838   0.7760  27.8493
 38.848   0.7856  28.1942
 38.858  -0.2491  23.0113
 38.868   5.0487  22.4557
 38.879  -8.1814  23.5766
 38.889  -0.6993  21.0858
 38.898  -5.7385  26.5847
 38.909   8.8041  38.6173
 38.919  -1.5616  43.1295
 38.929  -0.8143  29.6695
 38.939  -5.4894  19.7062
 38.949   0.7089  21.6414
 38.960 -11.7260  23.9502
 38.970  -6.4570  20.7696
 38.979  -7.8748  29.8419
 38.990  -3.9757  25.1094
 39.002 -17.3878  27.5140
 39.012 -14.2073  31.1927
 39.022  -9.7621  18.4991
 39.033  -5.9588  21.4977
 39.042 -18.7291  27.8493
 39.053  -7.6257  17.3878
 39.063 -10.2219  17.7902
 39.073 -22.4461  22.5515
 39.083 -14.0444  23.8831
 39.093 -10.2890   9.8292
 39.104 -16.7268  21.6318
 39.114 -19.2272  17.5220
 39.123  -5.5373  12.9523
 39.134 -19.2847  13.3642
 39.144 -12.0996  12.4637
 39.155  -9.6088  12.1859
 39.164  -3.5734   9.6184
 39.174 -13.4600  11.8793
 39.185  -7.9419  13.5175
 39.195  -3.1135  10.8830
 39.204  -9.8196   4.8954
 39.215 -15.7017   3.6021
 39.225  -9.4939   5.3648
 39.236   1.1783   7.8844
 39.245  -6.7731   2.2513
